id	tgt_text
72608	▁nothing ▁seem s ▁to ▁work ▁for ▁me ▁to ▁lose ▁weight ▁so ▁im ▁eating ▁web foot ▁octopuses ▁right ▁now ▁hop ing ▁to ▁lose ▁weight ▁i f ▁i ▁eat ▁something ▁spicy
72620	▁hyun gra e ▁who ▁run s ▁a ▁p c ▁room ▁say s ▁that ▁his ▁health ▁is ▁falling ▁apart ▁du e ▁to ▁his ▁ ir regular ▁eating ▁habits
72651	▁you ▁have ▁a ▁body ▁mass ▁in d ex ▁of ▁25 ▁you ▁have ▁to ▁lose ▁weight ▁because ▁your e ▁obese
72681	▁i ▁a lso ▁cut ▁down ▁on ▁carbo hydrate s ▁and ▁switch ed ▁to ▁foods ▁rich ▁in ▁fiber
72830	▁one ▁two ▁one ▁two ▁the ▁reason ▁mus t ▁have ▁be en ▁the ▁bone ▁health ▁exercise
72839	▁i ▁am ▁current ly ▁working ▁as ▁a ▁nurs ing ▁as s istant
72840	▁now ▁that ▁i ▁am ▁tak ing ▁care ▁of ▁the ▁elder ly ▁my ▁knee s ▁hur t ▁like ▁this ▁i ▁have ▁osteoporosis ▁and ▁my ▁body ▁keep s ▁get ting ▁weaker
72888	▁this ▁increase ▁in ▁muscle ▁mass ▁in ▁ such ▁a ▁short ▁period ▁of ▁time
72926	▁so ▁i ▁try ▁to ▁walk ▁more ▁than ▁10000 ▁step s ▁a ▁day ▁and ▁i ▁should ▁not ▁eat ▁bad ▁things ▁rather ▁than ▁eating ▁a ▁lot ▁of ▁good ▁things ▁i ▁have ▁this ▁thought
72932	▁you ▁have ▁accumulat ed ▁so ▁much ▁wealth ▁since ▁you ▁were ▁young
73003	▁but ▁ma am ▁and ▁sir ▁i ▁watch ed ▁the ▁video
73045	▁we ▁conduct ed ▁body ▁com position ▁test s ▁blood ▁press ure ▁and ▁blood ▁test s ▁to ▁check ▁the ▁exact ▁condition ▁of ▁the ▁challenger s ▁what ▁are ▁the ▁results
73109	▁in ▁the ▁past ▁my ▁legs ▁hur t ▁so ▁much ▁that ▁i ▁could nt ▁even ▁walk ▁but ▁now ▁its ▁a ▁lot ▁better
73133	▁would nt ▁the ▁answer ▁be ▁al most ▁there ▁i f ▁i ▁changed ▁the ▁car ▁ oil ▁once ▁a ▁week
73139	▁le e ▁a er an ▁who ▁has ▁be en ▁jump ing ▁ rope ▁for ▁near ly ▁10 ▁years
73154	▁two ▁people ▁pick ing ▁lett uce ▁for ▁a ▁while ▁longer
73171	▁you ▁can ▁on ly ▁sing ▁so ▁how ▁could ▁you ▁make ▁pot a to ▁rice ▁then ▁give ▁it ▁to ▁me
73241	▁a ▁healthy ▁person ▁who ▁we nt ▁on ▁a ▁forest ▁out ing ▁after ▁put ting ▁a ▁cloth ▁roll er ▁in ▁her ▁bag
73253	▁there ▁is ▁nothing ▁set ▁up ▁but ▁a ▁heart y ▁healthy ▁table ▁that ▁look s ▁like ▁its ▁table ▁legs ▁will ▁be ▁broken
73260	▁dancing ▁excited ly ▁help s ▁relieve ▁stress ▁as ▁well ▁as ▁improv ing ▁physical ▁health
73277	▁shin ▁hwach an ▁was ▁diagnose d ▁with ▁hyperlipidemia ▁and ▁had ▁the ▁highest ▁level ▁of ▁foll icular stimulat ing ▁hormones ▁and ▁was ▁in ▁menopause
73326	▁an ▁inter im ▁check
73328	▁i ve ▁just ▁become ▁young
73347	▁from ▁art h ritis ▁to ▁an emia
73432	▁my ▁w ife ▁usual ly ▁make s ▁ sure ▁i ▁eat ▁these ▁things ▁right ▁particular ly ▁after ▁lu an ▁was ▁born
73449	▁so ▁her ▁knee s ▁a nk les ▁and ▁lower ▁back s ▁are ▁ very ▁weak ▁but ▁after ▁check ing ▁this ▁for tuna tely ▁but ▁we ▁still ▁have ▁to ▁take ▁good ▁care ▁of ▁them ▁right ▁doctor
73465	▁the ▁healthy ▁person ▁who ▁usual ly ▁enjoy s ▁play ing ▁the ▁harmon ica ▁to ▁relieve ▁stress ▁even ▁a mong ▁her ▁acqu aint ances ▁she ▁is ▁know n ▁as ▁a ▁que en ▁of ▁positiv ity
73484	▁the ▁healthy ▁person ▁head ing ▁to ▁the ▁ front ▁door ▁to ▁greet ▁guests
73499	▁and ▁it ▁make s ▁me ▁feel ▁so ▁much ▁better ▁and ▁you ▁know ▁that ▁sense ▁of ▁ac com pl ish ment ▁after ▁play ing ▁a ▁song ▁after ▁song
73512	▁and ▁a ▁supersi mp le ▁k elp ▁pack ▁that ▁make s ▁your ▁skin ▁young ▁is ▁complete
73532	▁its ▁not ▁sugar ▁what ▁is ▁this
73533	▁she ▁spr ayed ▁this ▁mysteri ous ▁powder ▁on ▁the ▁water me lon ▁in ▁the ▁observ ation ▁video ▁as ▁well ▁what ▁is ▁its ▁identity
73558	▁at ▁first ▁it ▁was ▁on ly ▁on ▁the ▁face ▁but ▁now ▁its ▁spread ing ▁to ▁the ▁back ▁of ▁the ▁hand ▁arm s ▁and ▁legs
73667	▁the ▁test ▁results ▁will ▁be ▁released ▁shortly ▁after
73712	▁what s ▁wrong ▁your e ▁mak ing ▁me ▁scared
73724	▁there ▁are ▁a ▁lot ▁of ▁people ▁around
73764	▁to ▁find ▁the ▁answer ▁we ▁decide d ▁to ▁install ▁an ▁observ ation ▁camera ▁and ▁watch
73795	▁you ▁are ▁now ▁worth y ▁as ▁a ▁doctor ▁with ▁a ▁wealth ▁of ▁muscle
73797	▁in ▁general ▁it ▁is ▁not ▁on ly ▁a ▁lift ing ▁mo tion ▁but ▁a lso ▁you ▁have ▁to ▁move ▁to ▁the ▁left ▁and ▁right ▁side s ▁so ▁you ▁can ▁work ▁on ▁your ▁co re ▁includ ing ▁the ▁lower ▁abdom en ▁and ▁the ▁abdom en ▁side ▁the ▁spine ▁and ▁then ▁the ▁p el vis ▁side
73820	▁and ▁it ▁help s ▁to ▁balance ▁the ▁three ▁major ▁hormones ▁le pti n ▁se rot onin ▁and ▁a d ip on ectin ▁whi ch ▁are ▁call ed ▁obes ity ▁hormones
73841	▁mr ▁kim ▁yeon hee ▁who ▁is ▁close ▁to ▁severe ▁obes ity ▁is ▁in ▁a ▁serious ▁state ▁of ▁abdom inal ▁obes ity ▁e special ly ▁with ▁a ▁wa ist ▁circum ference ▁of ▁one ▁hundred ▁and ▁three ▁centimeter s
73846	▁when ▁did ▁i ▁gain ▁so ▁much ▁weight
73878	▁why ▁cant ▁you ▁eat ▁well
74001	▁im ▁e special ly ▁here ▁to ▁help ▁my ▁w ife ▁today
74009	▁of ▁course ▁per illa ▁leave s ▁are ▁more ▁fragran t
74045	▁dont ▁be ▁sad ▁that ▁the ▁fall en ▁flowers ▁are ▁falling
74050	▁park ▁jooh ong ▁a ▁doctor ▁of ▁orienta l ▁medicine ▁and ▁a ▁doctor ▁of ▁medic al ▁science ▁visit ed ▁a ▁pi ll ▁room ▁to ▁solve ▁all ▁these ▁questions
74111	▁i ▁met ▁choi ▁in sook ▁an other ▁challenger ▁who ▁came ▁home ▁after ▁going ▁out
74139	▁in ▁the ▁ nk ▁immun e ▁cell ▁a ctivity ▁test ▁the ▁immun e ▁function ▁of ▁all ▁the ▁challenger s ▁was ▁in ▁a ▁state ▁of ▁al er t ness ▁so ▁the ▁ ability ▁to ▁fight ▁again st ▁diseases ▁was ▁in ▁a ▁state ▁of ▁dec line
74212	▁7 ▁8 ▁let s ▁stop ▁here ▁but ▁both ▁of ▁you ▁put ▁too ▁much ▁strength ▁in ▁your ▁neck ▁l
74299	▁i ▁like ▁kind ▁of ▁things ▁too
74342	▁you ▁can ▁press ▁and ▁hold ▁it ▁gentl y ▁and ▁turn ▁it ▁around ▁like ▁this ▁make ▁ sure ▁to ▁press ▁it ▁like ▁this ▁and ▁turn ▁it ▁like ▁this
74409	▁mi yeon s ▁father ▁at e ▁ very ▁salt y ▁food ▁im ▁wonder ing ▁i f ▁he ▁got ▁stomach ▁cancer ▁from ▁eating ▁salt y ▁me ▁too
74416	▁and ▁when ▁i ▁drink ▁mil k ▁i ▁get ▁diar r hea ▁and ▁stomach ache ▁so ▁i ▁at e ▁this ▁go ats ▁mil k ▁and ▁ oh ▁my ▁it ▁was ▁good
74420	▁le e ▁jongg oo ▁couple ▁who ▁said ▁that ▁health ▁is ▁the ▁best ▁return ed ▁to ▁the ▁hospital ▁two ▁weeks ▁later ▁to ▁hear ▁the ▁test ▁results
74421	▁i ▁was ▁so ▁worri ed ▁that ▁i ▁could nt ▁even ▁sleep ▁proper ly ▁my ▁mother ▁suffer ed ▁from ▁dementia ▁and ▁passed ▁away ▁i ▁a lso ▁had ▁ga stric ▁cancer ▁surgery ▁in ▁199 7
74423	▁i f ▁you ▁look ▁at ▁the ▁results ▁of ▁le e ▁jongg us ▁gene tic ▁test ▁in ▁the ▁case ▁of ▁acqu ired ▁al zh e im ers ▁disease ▁whi ch ▁account s ▁for ▁more ▁than ▁70 ▁percent ▁of ▁dementia
74428	▁we ▁hope ▁you ▁all ▁live ▁a ▁healthy ▁and ▁happy ▁life ▁together ▁like ▁us ▁health ▁is ▁more ▁important ▁than ▁anything ▁else ▁and ▁money
74501	▁the ▁fourt een day ▁challenge ▁begins
74502	▁two ▁people ▁who ▁will ▁take ▁on ▁this ▁challenge ▁together
74537	▁i ve ▁be en ▁good ▁at ▁cut ting ▁my ▁hair ▁with ▁s ciss ors ▁all ▁my ▁life ▁at ▁the ▁hair dress er ▁but ▁its ▁so ▁hard ▁to ▁un but ton ▁and ▁ lock ▁it ▁these ▁days ▁no ▁i ▁dont ▁know ▁why ▁i ▁am ▁like ▁this
74546	▁then ▁an ▁mr i ▁of ▁the ▁back bone ▁e rector ▁muscle ▁was ▁performed
74575	▁when ▁prote in ▁intake ▁and ▁exercise ▁are ▁comb ined ▁prote in ▁syn thesis ▁in ▁the ▁body ▁increase s ▁by ▁100 ▁percent
74624	▁ oh ▁its ▁time ▁to ▁exercise
74743	▁you d ▁better ▁do ▁a ▁le pti n ▁test ▁normal ▁le pti n ▁level s ▁ range ▁from ▁3 7 ▁to ▁111
74784	▁what ▁are ▁you ▁doing
74860	▁a ▁low calorie ▁high nutritio nal ▁joint ▁health ▁custom ize d ▁table ▁is ▁completed
74875	▁i ▁to ok ▁medicine ▁and ▁did ▁a ▁lot ▁of ▁exercise ▁it ▁does nt ▁get ▁better ▁though ▁endur ing ▁it ▁and ▁living ▁day ▁by ▁day ▁is ▁real ly ▁painful
74880	▁because ▁of ▁osteoporosis ▁it ▁is ▁in convenient ▁to ▁go ▁anywhere ▁and ▁it ▁is ▁ very ▁painful ▁and ▁difficult ▁as ▁of ▁now
74924	▁because ▁i ▁eat ▁chondro ac in ▁every ▁day ▁i ▁think ▁i ▁have ▁less ▁pain ▁in ▁my ▁knee
74929	▁i ▁do ▁exercise s ▁that ▁are ▁good ▁for ▁my ▁knee s ▁and ▁take ▁chondro itin ▁so ▁i ▁can ▁do ▁walk ing ▁exercise s ▁for ▁a ▁long ▁time ▁climb ing ▁the ▁sta irs ▁has ▁a lso ▁improved ▁a ▁lot
74938	▁we ▁look ▁for ward ▁to ▁your ▁support
74951	▁your e ▁say ing ▁hello ▁ very ▁pol ite ly ▁mom ▁let s ▁show ▁them ▁together ▁everyone ▁let s ▁go ▁together
74976	▁im ▁so ▁thankful ▁for ▁that ▁that ▁i ▁cant ▁help ▁but ▁smile
75020	▁i ▁was ▁depressed ▁i ▁could nt ▁sleep ▁and ▁i ▁had ▁a ▁lot ▁of ▁menopause ▁symptoms ▁so ▁i ▁had ▁a ▁real ly ▁hard ▁time
75022	▁seong min ▁is ▁enjoy ing ▁today ▁even ▁in ▁menopause ▁because ▁her ▁mother ▁who ▁is ▁on ▁her ▁side ▁for ▁the ▁rest ▁of ▁her ▁life ▁is ▁with ▁her
75032	▁physical ▁abnormal ities ▁cause d ▁by ▁hormon al ▁change s ▁dur ing ▁menopause ▁occur ▁through out ▁the ▁body ▁from ▁the ▁nervous ▁system ▁to ▁the ▁cardio vas cular ▁system
75055	▁yes ▁its ▁good
75056	▁but ▁the ▁couple s ▁self ▁care ▁did nt ▁end ▁there
75061	▁your ▁secret ▁to ▁health ▁is ▁to ▁pat ▁yourself ▁with ▁a ▁hair brush
75079	▁i f ▁we ▁think ▁that ▁eating ▁is ▁health ▁we ▁tend ▁to ▁eat ▁mainly ▁season al ▁ingredient s ▁that ▁we ▁carefully ▁grow ▁in ▁our ▁garden
75082	▁in ▁addition ▁to ▁cook ing ▁us ing ▁vegetable s ▁in ▁the ▁garden ▁the ▁couple ▁a lso ▁prepar ed ▁season al ▁co ckle s ▁the ▁couple s ▁season al ▁healthy ▁meal ▁has ▁be en ▁completed
75177	▁the ▁14 day ▁challenge ▁for ▁fe male ▁hormones ▁to ▁ta ckle ▁menopause ▁begins
75195	▁animal ▁test s ▁administ er ed ▁with ▁lacto b acillus ▁acid op hil us ▁ y t 1 ▁for ▁menopause ▁confirm ed ▁weight ▁loss ▁neutral ▁fat ▁loss ▁and ▁bad ▁cholesterol ▁reduction
75207	▁consum ing ▁prob iotic s ▁may ▁a lso ▁help ▁relieve ▁menopaus al ▁symptoms
75223	▁who ▁is ▁the ▁special ▁guest ▁for ▁ oh ▁my ▁gene ▁today
75329	▁i ▁think ▁over work ▁was ▁the ▁first ▁reason ▁i ▁had ▁a ▁lot ▁of ▁greed ▁for ▁work ▁and ▁live d ▁with ▁my ▁parentsinlaw
75334	▁a ▁cerebr al ▁an e ury sm ▁in ▁whi ch ▁the ▁wall s ▁of ▁blood ▁vessel s ▁swell ▁du e ▁to ▁damage ▁to ▁an ▁art ery ▁in ▁the ▁b rain ▁because ▁you ▁never ▁know ▁when ▁it ▁will ▁explode ▁its ▁call ed ▁a ▁time ▁bo mb ▁in ▁your ▁head
75346	▁the ▁healthy ▁person ▁pour s ▁warm ▁water ▁on to ▁it ▁what ▁secret s ▁are ▁hidden
75350	▁the ▁healthy ▁person s ▁first ▁vas cular ▁health ▁secret ▁ba thing ▁your ▁hands ▁in ▁warm ▁water ▁fill ed ▁with ▁flowers
75392	▁obes ity ▁is ▁your ▁life threaten ing ▁enemy
75396	▁where ▁are ▁you ▁sick
75408	▁jeongh y e ▁who ▁was ▁hospital ize d ▁after ▁undergo ing ▁a ▁major ▁surgery ▁three ▁years ▁ago ▁du e ▁to ▁a ▁f ra cture d ▁neck
75449	▁hydro lyze d ▁guar ▁g um ▁whi ch ▁is ▁attract ing ▁att ention ▁overseas ▁as ▁a ▁plant bas ed ▁diet ary ▁fiber ▁guar ▁bean s ▁the ▁ra w ▁material ▁of ▁hydro lyze d ▁guar ▁g um ▁are
75455	▁the ▁14 day ▁challenge ▁has ▁started ▁like ▁that
75471	▁her ▁head ache ▁and ▁dizz iness ▁were ▁relieve d ▁even ▁more ▁thank s ▁to ▁constant ▁exercise
75491	▁we ▁look ▁for ward ▁to ▁hav ing ▁more ▁of ▁you ▁for ▁challenge
75497	▁jang ▁jeong hee ▁who ▁boast s ▁infinit e ▁strength ▁reveal s ▁her ▁n unch aku ▁skills
75501	▁i f ▁im ▁not ▁healthy ▁now ▁no ▁one ▁no ▁one ▁will ▁help ▁me
75531	▁i f ▁you ▁can ▁stand ▁up ▁with ▁one ▁leg ▁your ▁muscle ▁mass ▁is ▁exce ll ent ▁but ▁i f ▁you ▁cant ▁then ▁you ▁should ▁exam ine ▁your ▁muscle ▁mass
75544	▁its ▁already ▁time ▁to ▁eat ▁after ▁reliev ing ▁stress
75587	▁a ▁husband ▁who ▁has ▁something ▁to ▁prepare ▁what ▁he ▁is ▁get ting ▁in ▁the ▁kitchen ▁is ▁a ▁pla stic ▁bott le
75589	▁no ▁this ▁can ▁be ▁a ▁great ▁muscle ▁workout
75625	▁i f ▁you ▁frequent ly ▁spi ll ▁food ▁and ▁sw allow ▁it ▁wrong ▁way ▁i f ▁your ▁heart ▁pound s ▁and ▁you ▁are ▁out ▁of ▁breath ▁i f ▁your ▁hands ▁and ▁feet ▁feel ▁numb ▁and ▁cold
75635	▁o uch ▁every ▁time ▁i ▁but ton ▁up ▁i ▁cant ▁hold ▁it ▁so ▁its ▁real ly ▁hard ▁every ▁time ▁i ▁put ▁on ▁clothes
75673	▁jong sook ▁is ▁in ▁the ▁middle ▁of ▁working ▁on ▁her ▁lower ▁body ▁muscles
75720	▁but ▁in ▁our ▁family ▁medic al ▁history ▁my ▁mother ▁has ▁ste nosis ▁and ▁has ▁severe ▁diabetes
75723	▁you ▁dont ▁know ▁it ▁un til ▁the ▁disease ▁develop s ▁so ▁i ▁real ly ▁want ed ▁to ▁try ▁the ▁dna ▁test
75767	▁honey ▁let s ▁make ▁it ▁feel ▁like ▁were ▁on ▁a ▁trip ▁today
75851	▁have ▁to ▁have ▁meal s ▁with ▁food ▁that ▁i ▁can ▁continuo s ly ▁consume ▁and ▁live ▁on ▁to ▁mini mize ▁yo yo ▁phenomenon ▁after ▁that ▁yes
75866	▁it ▁was ▁nice ▁to ▁be ▁ able ▁to ▁mentally ▁reduce ▁the ▁bu rden ▁of ▁carbo hydrate s ▁while ▁tak ing ▁this ▁diet ▁lacto m acillus
75879	▁eat s ▁and ▁eat s ▁again ▁it ▁go es ▁in ▁end less ly ▁she ▁say s ▁this ▁moment ▁is ▁the ▁happi est ▁moment
76004	▁i ▁do ▁it ▁with ▁both ▁feet ▁so ▁that ▁i ▁have ▁balance
76008	▁for ▁example ▁let ▁me ▁get ▁up ▁but ▁this ▁is ▁how ▁you ▁do ▁it
76045	▁its ▁my ▁w ife ▁she ▁is ▁in ▁there ▁go ▁in ▁to ▁see ▁her
76091	▁a ▁f right en ing ▁disease ▁that ▁can ▁be ▁a ▁life threaten ing ▁wea pon ▁de generati ve ▁art h ritis ▁that ▁sh akes ▁da ily ▁life ▁can ▁no ▁longer ▁be ▁over looked
76097	▁it ▁feel s ▁like ▁po king ▁my ▁bones ▁so ▁its ▁real ly ▁hard ▁for ▁a ▁year ▁or ▁two ▁i ▁was ▁ very ▁depressed
76098	▁yoon ▁jong chun ▁who ▁has ▁be en ▁complain ing ▁of ▁knee ▁pain ▁for ▁4 ▁years ▁even tually ▁settled ▁on ▁a ▁near by ▁bench ▁because ▁of ▁the ▁pain
76262	▁the ▁boss ▁is ▁outside
76294	▁it ▁is ▁said ▁that ▁it ▁is ▁better ▁for ▁vas cular ▁diseases ▁than ▁just ▁walk ing ▁so ▁my ▁w ife ▁got ▁to ▁know ▁that ▁is ▁so ▁good ▁so ▁the ▁two ▁of ▁us ▁exercise ▁every ▁day
76343	▁with ▁the ▁body ▁fat ▁percent age ▁of ▁fifty ▁two ▁point ▁three ▁percent ▁m s ▁je om ▁soon ▁who ▁is ▁high ly ▁obese ▁her ▁abdom inal ▁obes ity ▁is ▁a lso ▁serious ▁and ▁she ▁was ▁diagnose d ▁with ▁high ▁blood ▁press ure ▁and ▁hyperlipidemia
76402	▁the ▁challenge ▁to ▁get ▁rid ▁of ▁the ▁g ly co to xin s ▁continues
76432	▁is ▁an yone ▁still ▁us ing ▁v cr
76433	▁i ▁live ▁in ▁a ▁little ▁bit ▁old fashion ed ▁way
76457	▁when ▁b rain ▁cells ▁die ▁dementia ▁comes ▁quickly ▁but ▁its ▁good ▁for ▁dementia ▁and ▁vas cular ▁diseases
76487	▁continuo us ▁exercise ▁of ▁this ▁movement ▁help s ▁you ▁sleep ▁well ▁and ▁reduce ▁fat i gue ▁because ▁blood ▁circu lation ▁occur s ▁through out ▁your ▁body
76579	▁her ▁vessel ▁wall ▁thick ness ▁a lso ▁came ▁close ▁to ▁normal
76587	▁we ▁look ed ▁at ▁the ▁blood ▁test ▁result ▁and ▁the ▁b mi ▁body ▁mass ▁test ▁result
76591	▁kim ▁yang ▁who ▁is ▁full ▁of ▁excite ment ▁is ▁here
76679	▁it ▁is ▁know n ▁to ▁help ▁reduce ▁the ▁body ▁fat
76800	▁you ▁we nt ▁in ▁to ▁prepare ▁food ▁and ▁in ▁30 ▁minute s ▁the ▁table ▁is ▁like ly ▁to ▁be ▁broken ▁du e ▁to ▁too ▁much ▁food
76871	▁i ▁dont ▁have ▁any ▁stress ▁any more ▁and ▁now ▁i ▁want ▁to ▁lose ▁weight ▁with ▁my ▁f avor ite ▁food ▁so ▁i ▁eat ▁what ever ▁i ▁want ▁includ ing ▁meat ▁and ▁chicken
76877	▁ depend ing ▁on ▁your ▁sleep ▁pattern ▁we ▁recommend ▁eating ▁four ▁hours ▁before ▁sleeping
76879	▁c issu s ▁contain s ▁three ▁major ▁hormones ▁call ed ▁obes ity ▁hormone ▁inclu s ing ▁le pti n ▁an ▁appetite re gu lating ▁hormone
76929	▁did ▁you ▁know ▁that ▁gain ing ▁weight ▁can ▁make ▁you ▁more ▁pr one ▁to ▁stomach ▁cancer ▁1 ▁c m ▁of ▁sub cut a neous ▁fat ▁is ▁normal ▁right ▁your s ▁is ▁25 3 ▁c m ▁so ▁its ▁about ▁150 ▁more
76967	▁see ▁the ▁last ▁mountain ▁we ▁we nt ▁to ▁recently ▁come ▁up ▁to ▁the ▁top ▁of ▁that ▁mountain
76986	▁after ▁a d just ing ▁my ▁diet ▁exercis ing ▁and ▁eating ▁c issu s ▁my ▁health ▁improved ▁a ▁lot
77033	▁i f ▁you ▁manage ▁and ▁maintain ▁it ▁as ▁it ▁is ▁now ▁i ▁dont ▁think ▁you ▁will ▁have ▁any ▁major ▁worries
77115	▁these ▁parts ▁are ▁now ▁to rn ▁cartilage
77145	▁i ▁cut ▁off ▁about ▁80 ▁percent ▁of ▁my ▁stomach ▁i ▁hear d ▁that ▁it ▁was ▁the ▁second ▁cancer ▁should ▁i ▁say ▁that ▁the ▁sky ▁is ▁falling ▁down
77153	▁were ▁final ly ▁reveal ing ▁the ▁main ▁character
77186	▁wait ▁a ▁minute ▁sister ▁what ▁is ▁this ▁what ▁is ▁this
77255	▁i ▁hear d ▁that ▁there s ▁a ▁special ▁story ▁hidden ▁from ▁healthy ▁person
